"Device Name","SandWeather"
"Device Model","Kestrel DROP 2"
"Serial Number","2224283"
"FORMATTED DATE_TIME","Temperature","Relative Humidity","Heat Index","Dew Point","Data Type","Record name","Start time","Duration (H:M:S)","Location description","Location address","Location coordinates","Notes"
"YYYY-MM-DD HH:MM:SS","°C","%","°C","°C"
"2025-07-02 08:00:00 AM","23.8","46.5","23.0","11.7","point"
"2025-07-02 07:30:00 AM","23.7","46.2","22.9","11.5","point"
"2025-07-02 07:00:00 AM","23.7","46.1","22.9","11.4","point"
"2025-07-02 06:30:00 AM","23.6","46.1","22.8","11.4","point"
"2025-07-02 06:00:00 AM","23.7","46.0","22.8","11.4","point"
"2025-07-02 05:30:00 AM","23.6","45.8","22.8","11.3","point"
"2025-07-02 05:00:00 AM","23.7","45.7","22.9","11.3","point"
"2025-07-02 04:30:00 AM","23.6","45.8","22.8","11.2","point"
"2025-07-02 04:00:00 AM","23.6","45.6","22.7","11.2","point"
"2025-07-02 03:30:00 AM","23.6","45.4","22.8","11.2","point"
"2025-07-02 03:00:00 AM","23.7","45.3","22.9","11.2","point"
"2025-07-02 02:30:00 AM","23.8","44.8","22.9","11.1","point"
"2025-07-02 02:00:00 AM","23.8","44.3","22.9","10.9","point"
"2025-07-02 01:30:00 AM","23.9","43.8","22.9","10.8","point"
"2025-07-02 01:00:00 AM","24.0","42.8","22.9","10.6","point"
"2025-07-02 12:30:00 AM","24.3","42.1","23.1","10.6","point"
"2025-07-02 12:00:00 AM","24.7","40.9","23.4","10.5","point"
"2025-07-01 11:30:00 PM","24.5","41.0","23.3","10.4","point"
"2025-07-01 11:00:00 PM","24.1","41.9","22.9","10.3","point"
"2025-07-01 10:30:00 PM","25.5","38.5","24.3","10.4","point"
"2025-07-01 10:00:00 PM","24.1","39.7","22.8","9.6","point"
"2025-07-01 09:30:00 PM","24.4","38.5","23.1","9.4","point"
"2025-07-01 09:00:00 PM","26.9","32.7","25.3","9.2","point"
"2025-07-01 08:30:00 PM","30.3","42.3","30.8","16.0","point"
"2025-07-01 08:00:00 PM","30.4","38.4","30.3","14.6","point"
"2025-07-01 07:30:00 PM","30.3","57.5","33.6","21.0","point"
"2025-07-01 07:00:00 PM","30.6","53.0","33.4","20.0","point"
"2025-07-01 06:30:00 PM","30.9","44.1","32.1","17.3","point"
"2025-07-01 06:00:00 PM","26.8","31.9","25.0","8.7","point"
"2025-07-01 05:30:00 PM","29.7","29.6","28.2","10.1","point"
"2025-07-01 05:00:00 PM","39.7","29.9","43.8","18.8","point"
"2025-07-01 04:30:00 PM","32.4","21.9","30.5","7.9","point"
"2025-07-01 04:00:00 PM","29.6","27.0","27.8","8.6","point"
"2025-07-01 03:30:00 PM","23.1","38.0","21.9","8.0","point"
